name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2024-03-10T12:00:00,10,9,1,53.88,0,0,,0,0,55.1,7.9,310,997.7,98.6,16,134,0.5,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-10T13:00:00,10.6,10.6,0.6,49.86,0,0,,0,0,41.1,8.4,303,996.8,88.1,16,243,0.9,2,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-10T14:00:00,7.9,4.5,1.5,63.64,0,0,,0,0,41,23.5,261,996.4,99.6,16,98,0.4,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-10T15:00:00,7.9,6.3,0.7,60.32,0.006,100,rain,0,0,52.1,8.9,277,996.1,99.6,15.6,182,0.7,2,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-10T16:00:00,7.2,4.6,-1.6,53.55,0.008,100,rain,0,0,44.9,14,354,996.6,99.6,16,54,0.2,1,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-10T17:00:00,5.7,2.5,-1.3,61.09,0,0,,0,0,56.8,15.7,298,997,100,16,78,0.3,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-10T18:00:00,4.4,0.3,-0.8,69.15,0,0,,0,0,47,20.2,270,997.1,100,16,30,0.1,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-10T19:00:00,5,1.3,-1.7,61.77,0,0,,0,0,37.8,18.7,270,997.1,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-10T20:00:00,5,1.9,-1.7,61.77,0,0,,0,0,38.3,14,280,997.6,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-10T21:00:00,4.4,0.9,-2.8,59.49,0,0,,0,0,32.6,15.3,280,998.2,32,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-10T22:00:00,3.9,1.3,-2.2,64.6,0,0,,0,0,48,10,275,998.9,88.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-10T23:00:00,3.4,1.2,-4.5,56.56,0,0,,0,0,55.1,8.1,290,999.5,88.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T00:00:00,3.4,3.4,-4,58.46,0,0,,0,0,55.1,1.7,350,1000,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T01:00:00,2.9,0.4,-3.9,61.02,0,0,,0,0,50,8.7,273,999.8,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T02:00:00,2.8,1,-5,56.69,0,0,,0,0,48.1,6.7,283,1000.4,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T03:00:00,2.8,0.4,-5.1,56.1,0,0,,0,0,56.2,8.6,290,1000.4,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T04:00:00,2.9,1.1,-5.1,56.01,0,0,,0,0,58,6.5,290,1000.5,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T05:00:00,2.9,0.4,-5.7,53.47,0,0,,0,0,56.9,8.8,293,1001.2,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T06:00:00,3.3,1.1,-5.1,54.16,0,0,,0,0,50.9,8.3,285,1001.5,100,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T07:00:00,3.4,1.1,-4.4,56.73,0,0,,0,0,54.1,8.4,290,1002.2,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T08:00:00,3.8,0.5,-4,56.82,0,0,,0,0,58.7,13.8,328,1002.5,99.6,16,40,0.1,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T09:00:00,4.3,1.4,-4,54.8,0,0,,0,0,72.2,12.1,285,1003.2,99.6,16,141,0.5,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T10:00:00,5,2.2,-4.5,50.6,0,0,,0,0,40.4,12,293,1003.7,99.6,16,612,2.2,6,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T11:00:00,6.6,4.1,-5.1,42.95,0,0,,0,0,46.2,12.9,310,1004.8,28.7,16,679,2.4,7,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T12:00:00,7.8,6.2,-5.1,39.55,0,0,,0,0,65.1,9.1,295,1005.1,0.8,16,763,2.7,8,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T13:00:00,8.8,6.6,-8.9,27.62,0,0,,0,0,68.4,14.1,310,1005.4,0.4,16,798,2.9,8,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T14:00:00,10.6,10.6,-9.5,23.43,0,0,,0,0,30.6,15,291,1005.3,0.4,16,761,2.7,8,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T15:00:00,11.6,11.6,-11.2,19.12,0,0,,0,0,62,12.2,313,1005.4,0.4,16,663,2.4,7,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T16:00:00,12.7,12.7,-10.8,18.35,0,0,,0,0,63.3,10.8,305,1005.8,0.4,16,513,1.8,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T17:00:00,12.7,12.7,-11.8,16.96,0,0,,0,0,60.9,13.5,309,1006.2,0.4,16,318,1.1,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T18:00:00,12.1,12.1,-12.2,17.06,0,0,,0,0,54.6,8.7,305,1006.9,0.4,16,81,0.3,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T19:00:00,10.6,10.6,-10.7,21.17,0,0,,0,0,49.1,1.1,354,1008.1,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T20:00:00,9.4,8.2,-9,26.52,0,0,,0,0,38.2,8.2,295,1009.2,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T21:00:00,8.9,8.1,-8.4,28.7,0,0,,0,0,40.5,6.2,288,1010,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T22:00:00,8.3,7.5,-9,28.31,0,0,,0,0,44.5,6.4,300,1010.6,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-11T23:00:00,7.9,7.9,-7.9,31.81,0,0,,0,0,42.5,1.3,351,1011.1,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T00:00:00,7.2,7.2,-8.9,30.71,0,0,,0,0,48.3,1.5,350,1011.2,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T01:00:00,7.2,7.2,-8.5,31.9,0,0,,0,0,46.1,1.5,351,1011.3,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T02:00:00,7.2,5.6,-9,30.63,0,0,,0,0,39.4,8.5,283,1011.3,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T03:00:00,6.7,6.7,-8.9,31.71,0,0,,0,0,39.1,1.1,350,1010.8,0,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T04:00:00,6.2,3.9,-8.9,32.95,0,0,,0,0,53.6,11.1,260,1010.4,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T05:00:00,6.7,4.5,-7.3,35.97,0,0,,0,0,27.7,11.2,260,1010.4,98.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T06:00:00,6.7,3.9,-6.3,39.1,0,0,,0,0,25.9,14.6,258,1010.4,90.8,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T07:00:00,6.7,4.2,-5.1,42.65,0,0,,0,0,27.7,12.9,268,1010.8,27.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T08:00:00,6.7,4.2,-4.5,44.65,0,0,,0,0,24.1,13.3,269,1011.1,0.4,16,35,0.1,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T09:00:00,7.9,5.1,-3,46.11,0,0,,0,0,31.9,16.6,260,1011,0.4,16,327,1.2,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T10:00:00,9.4,7,-2.3,43.75,0,0,,0,0,29.5,16.1,260,1011.2,0.4,16,510,1.8,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T11:00:00,11.7,11.7,-1.8,39.07,0,0,,0,0,29.7,16.5,261,1011,0.4,16,654,2.4,7,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T12:00:00,14.3,14.3,-1.2,34.25,0,0,,0,0,68.4,11.4,261,1010.5,0.4,16,754,2.7,8,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T13:00:00,15.6,15.6,-0.7,32.66,0,0,,0,0,30.1,16.1,270,1010.1,0.8,16,782,2.8,8,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T14:00:00,17.2,17.2,-0.7,29.53,0,0,,0,0,33.7,18.6,280,1009.1,0.8,16,744,2.7,7,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T15:00:00,18.8,18.8,-1.7,24.91,0,0,,0,0,48.1,8.3,288,1008.6,0.4,16,649,2.3,6,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T16:00:00,19.3,19.3,-1.7,24.2,0,0,,0,0,36.9,6.1,288,1008.3,0.8,16,497,1.8,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T17:00:00,19.3,19.3,-1.9,23.92,0,0,,0,0,37.6,2.8,351,1007.9,1.7,16,297,1.1,3,10,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T18:00:00,19.3,19.3,-2.8,22.27,0,0,,0,0,41.6,7.9,320,1008.2,0.4,16,62,0.2,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T19:00:00,17.2,17.2,-2.2,26.61,0,0,,0,0,33.5,0.8,359,1008.7,0.8,16,15,0.1,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T20:00:00,15.7,15.7,-1.7,30.35,0,0,,0,0,14.8,11.1,243,1009.4,0.8,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T21:00:00,15.1,15.1,-1.2,32.78,0,0,,0,0,14.8,0.5,349,1010.1,0.8,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T22:00:00,13,13,0.5,42.26,0,0,,0,0,14.8,9.2,207,1010.4,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-12T23:00:00,11.9,11.9,1.5,48.88,0,0,,0,0,13,5.5,248,1011.1,0.8,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T00:00:00,11.3,11.3,1,48.99,0,0,,0,0,11.2,0.1,359,1011.5,0.8,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T01:00:00,11.3,11.3,1,49.14,0,0,,0,0,11.2,0.4,1,1011.6,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T02:00:00,12.2,12.2,0.5,44.69,0,0,,0,0,9.4,0,0,1011.8,0.8,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T03:00:00,10.1,10.1,1.5,55.14,0,0,,0,0,9.4,0.4,6,1011.9,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T04:00:00,8.5,8.5,2.7,66.88,0,0,,0,0,9.4,0.2,4,1012.2,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T05:00:00,10,8.8,-0.1,49.54,0,0,,0,0,9.4,9.1,53,1012.7,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T06:00:00,10,9.2,-1.2,45.67,0,0,,0,0,9.4,7.1,29,1013,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T07:00:00,9.4,9,-0.7,49.26,0,0,,0,0,5.4,5.1,312,1013.5,0.3,16,5,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T08:00:00,8.9,8.9,0.6,55.99,0,0,,0,0,64.8,0.1,354,1013.8,0.8,16,56,0.2,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T09:00:00,10.1,10.1,1.1,53.43,0,0,,0,0,9.4,0,0,1014,1.5,16,185,0.7,2,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T10:00:00,10.2,10.2,1.4,54.49,0,0,,0,0,76,5.3,261,1014.4,1.5,16,290,1,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T11:00:00,11.9,11.9,1.1,47.57,0,0,,0,0,72,8.9,253,1014.6,1.5,16,497,1.8,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T12:00:00,13.5,13.5,-0.2,39.04,0,0,,0,0,14.8,7.7,268,1014.6,1.5,16,538,1.9,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T13:00:00,15.1,15.1,-0.7,33.86,0,0,,0,0,14.8,11.5,151,1014.3,1.5,16,584,2.1,6,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T14:00:00,15,15,-1.2,32.72,0,0,,0,0,20.5,14.6,160,1013.7,1.5,16,564,2,6,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T15:00:00,16.1,16.1,-1.7,29.44,0,0,,0,0,29.5,11.2,177,1013,1.5,16,374,1.3,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T16:00:00,15.7,15.7,-1.8,30.23,0,0,,0,0,55.4,13.1,160,1012.8,1.5,16,492,1.8,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T17:00:00,15,15,1.5,40,0,0,,0,0,107.4,16.5,158,1012.4,1.5,16,304,1.1,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T18:00:00,12.9,12.9,2,47.62,0,0,,0,0,57.2,14.5,120,1012.7,1.5,16,107,0.4,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T19:00:00,10.7,10.7,3.7,62.06,0,0,,0,0,20.5,9.6,57,1012.9,1.5,16,3,0,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T20:00:00,9.4,9.4,4.3,70.23,0,0,,0,0,18.4,0.7,16,1013.6,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T21:00:00,9.4,8.4,4.9,73.52,0,0,,0,0,16.6,7.5,41,1013.9,0.8,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T22:00:00,9.4,7.8,5,73.83,0,0,,0,0,13,10.9,32,1014.3,0.8,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-13T23:00:00,9.4,8.4,5.6,77.14,0,0,,0,0,11.2,7.2,40,1014.3,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T00:00:00,8.9,8.3,5.6,79.98,0,0,,0,0,11.2,5.4,49,1014.7,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T01:00:00,7.9,7.3,5,81.72,0,0,,0,0,11.2,5.4,249,1014.7,0.8,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T02:00:00,7.3,7.3,5,85.28,0,0,,0,0,9.4,0.5,5,1014.5,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T03:00:00,8.4,7.2,5.6,82.67,0,0,,0,0,7.6,7.5,30,1014.5,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T04:00:00,7.9,6.6,5.6,85.47,0,0,,0,0,9.4,7.6,52,1014.4,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T05:00:00,7.9,6.6,4.9,81.87,0,0,,0,0,9.4,7.6,31,1014.9,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T06:00:00,7.2,5.2,4.3,81.86,0,0,,0,0,11.2,10.9,40,1015.6,0.8,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T07:00:00,7.2,5.5,4.3,81.73,0,0,,0,0,9.4,9.3,30,1016.3,0.8,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T08:00:00,7.9,7.9,4.3,78.26,0,0,,0,0,11.2,0.2,2,1017.1,0.8,16,90,0.3,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T09:00:00,8.4,7.4,4.9,78.64,0,0,,0,0,9.4,7.2,275,1017.8,1.5,16,288,1,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T10:00:00,10.1,10.1,5.6,73.5,0,0,,0,0,11.2,7.1,0,1018.1,1.5,16,480,1.7,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T11:00:00,11.9,11.9,5.6,65.4,0,0,,0,0,13,7.1,0,1018.4,1.5,13.1,645,2.3,6,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T12:00:00,14.1,14.1,6,58.01,0,0,,0,0,13,7.1,0,1018.4,1.5,14.1,737,2.7,7,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T13:00:00,17.4,17.4,4.2,41.45,0,0,,0,0,13,5.4,252,1017.8,1.5,16,756,2.7,8,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T14:00:00,19.5,19.5,3.7,35.25,0,0,,0,0,11.2,5.2,165,1017,0.8,16,707,2.5,7,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T15:00:00,21.2,21.2,4.2,32.77,0,0,,0,0,9.4,7.6,270,1016.2,1.5,16,613,2.2,6,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T16:00:00,22.2,22.2,4.3,31.02,0,0,,0,0,81.7,9.3,150,1015.4,1.5,16,471,1.7,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T17:00:00,19.1,19.1,3.2,34.87,0,0,,0,0,13,9.9,153,1015.3,3,16,287,1,3,10,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T18:00:00,16.8,16.8,3.8,41.91,0,0,,0,0,73.8,14.2,127,1015.8,1.5,16,77,0.3,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T19:00:00,13.9,13.9,4.3,52.29,0,0,,0,0,31.7,0.8,7,1016.1,1.5,16,0,0,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T20:00:00,12.9,12.9,3.8,53.93,0,0,,0,0,13,7.8,170,1015.8,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T21:00:00,12.3,12.3,3.8,56.26,0,0,,0,0,13,0.5,6,1015.5,1.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T22:00:00,11.8,11.8,4.3,60.2,0,0,,0,0,11.2,0.2,6,1014.7,1.5,15.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-14T23:00:00,11.2,11.2,4.3,62.62,0,0,,0,0,11.2,10.9,32,1013.4,1.5,15.9,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-15T00:00:00,11.7,11.7,4.4,60.57,0,0,,0,0,11.2,10.7,32,1012.4,29.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-15T01:00:00,11.2,11.2,5,65.53,0,0,,0,0,13,7.2,41,1011.9,27.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-15T02:00:00,11.7,11.7,5,63.61,0,0,,0,0,20.5,5.5,41,1011.1,82.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-15T03:00:00,13.8,13.8,3.4,49.64,0,0,,0,0,22.3,5.3,335,1010.8,84.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-15T04:00:00,12.9,12.9,4.3,55.92,0,0,,0,0,24.1,5.3,257,1008.5,88.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2024-03-15T05:00:00,14.4,14.4,5,53.42,0,0,,0,0,14.8,9.1,271,1007.9,84.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
